rxcui_from,tty_from,rxcui_to,tty_to
543659,SBDF,1494824,SBD
580318,SBDF,1006684,SBD
582988,SBDF,1655062,SBD
619305,SBDF,1006110,SBD
636220,SBDF,1006689,SBD
707203,SBDF,1000736,SBD
707203,SBDF,1005835,SBD
759413,SBDF,1005767,SBD
759413,SBDF,1006105,SBD
797908,SBDF,1494827,SBD
806610,SBDF,1000861,SBD
807763,SBDF,1000720,SBD
828329,SBDF,1000976,SBD
856820,SBDF,1011987,SBD
901037,SBDF,901038,SBD
904779,SBDF,1010238,SBD
904779,SBDF,1011875,SBD
979256,SBDF,2531385,SBD
999563,SBDF,1494825,SBD
2654198,SBDFP,1000736,SBD
2654198,SBDFP,1005835,SBD
2654441,SBDFP,1605852,SBD
2654576,SBDFP,1115898,SBD
2654886,SBDFP,1005767,SBD
2654886,SBDFP,1006105,SBD
2654902,SBDFP,1494825,SBD
2654987,SBDFP,1602356,SBD
2655082,SBDFP,1655062,SBD
2655125,SBDFP,1006122,SBD
2655151,SBDFP,1006693,SBD
2655817,SBDFP,1000861,SBD
2655898,SBDFP,1000720,SBD
2656244,SBDFP,1494827,SBD
2656647,SBDFP,1006110,SBD
2656786,SBDFP,1494824,SBD
2657636,SBDFP,1006689,SBD
2657715,SBDFP,1006684,SBD
2657788,SBDFP,1006057,SBD
2657794,SBDFP,1494826,SBD
2658073,SBDFP,1011987,SBD
2658162,SBDFP,1000976,SBD
2658737,SBDFP,1010238,SBD
2658737,SBDFP,1011875,SBD
2658741,SBDFP,2531385,SBD
2658919,SBDFP,1542380,SBD
2659038,SBDFP,901038,SBD
2109031,SCDF,1012228,SCD
373972,SCDF,1011979,SCD
373972,SCDF,1011985,SCD
373973,SCDF,1012021,SCD
377432,SCDF,1006120,SCD
377432,SCDF,1006710,SCD
377432,SCDF,1006727,SCD
377432,SCDF,1006729,SCD
377818,SCDF,1005856,SCD
377818,SCDF,1494174,SCD
377819,SCDF,1006688,SCD
377819,SCDF,1542377,SCD
377933,SCDF,562395,SCD
378677,SCDF,1000731,SCD
378677,SCDF,1005834,SCD
378677,SCDF,1494173,SCD
378988,SCDF,1000556,SCD
378996,SCDF,1000673,SCD
378996,SCDF,1000868,SCD
378996,SCDF,1000874,SCD
384501,SCDF,1125494,SCD
384501,SCDF,1543308,SCD
384501,SCDF,904773,SCD
406196,SCDF,1655061,SCD
451669,SCDF,1006683,SCD
451670,SCDF,1000713,SCD
451904,SCDF,1000859,SCD
451904,SCDF,1000895,SCD
451904,SCDF,1001714,SCD
451904,SCDF,1010234,SCD
451904,SCDF,1115894,SCD
451904,SCDF,1494169,SCD
451904,SCDF,1602354,SCD
451904,SCDF,2531383,SCD
451904,SCDF,999604,SCD
451904,SCDF,999613,SCD
544671,SCDF,1006107,SCD
702362,SCDF,2571664,SCD
702362,SCDF,832864,SCD
705821,SCDF,1005853,SCD
705821,SCDF,1014123,SCD
705821,SCDF,1798995,SCD
797906,SCDF,1000946,SCD
797906,SCDF,1005819,SCD
797906,SCDF,1442079,SCD
797906,SCDF,1442081,SCD
797906,SCDF,1494170,SCD
2645363,SCDFP,1012021,SCD
2645419,SCDFP,1006120,SCD
2645419,SCDFP,1006710,SCD
2645419,SCDFP,1006727,SCD
2645419,SCDFP,1006729,SCD
2645896,SCDFP,1005853,SCD
2645896,SCDFP,1014123,SCD
2645896,SCDFP,1798995,SCD
2646053,SCDFP,2571664,SCD
2646053,SCDFP,832864,SCD
2646821,SCDFP,1000556,SCD
2647372,SCDFP,562395,SCD
2647820,SCDFP,1000673,SCD
2647820,SCDFP,1000868,SCD
2647820,SCDFP,1000874,SCD
2647912,SCDFP,1006683,SCD
2648184,SCDFP,1006688,SCD
2648184,SCDFP,1542377,SCD
2648388,SCDFP,1011979,SCD
2648388,SCDFP,1011985,SCD
2648617,SCDFP,1000713,SCD
2648785,SCDFP,1000946,SCD
2648785,SCDFP,1005819,SCD
2648785,SCDFP,1442079,SCD
2648785,SCDFP,1442081,SCD
2648785,SCDFP,1494170,SCD
2648883,SCDFP,1012228,SCD
2648900,SCDFP,1655061,SCD
2649096,SCDFP,1125494,SCD
2649096,SCDFP,1543308,SCD
2649096,SCDFP,904773,SCD
2649118,SCDFP,1005856,SCD
2649118,SCDFP,1494174,SCD
2649139,SCDFP,1000731,SCD
2649139,SCDFP,1005834,SCD
2649139,SCDFP,1494173,SCD
2649239,SCDFP,1000859,SCD
2649239,SCDFP,1000895,SCD
2649239,SCDFP,1001714,SCD
2649239,SCDFP,1010234,SCD
2649239,SCDFP,1115894,SCD
2649239,SCDFP,1494169,SCD
2649239,SCDFP,1602354,SCD
2649239,SCDFP,2531383,SCD
2649239,SCDFP,999604,SCD
2649239,SCDFP,999613,SCD
2649295,SCDFP,1006107,SCD
805658,SBDF,805659,SBD
805658,SBDF,805661,SBD
805658,SBDF,805663,SBD
805658,SBDF,861962,SBD
724858,SCDF,724859,SCD
724858,SCDF,724861,SCD
724858,SCDF,724863,SCD
724858,SCDF,861960,SCD
1742776,SBDF,582119,SBD
1742774,SCDF,465377,SCD
2108211,SCDF,307718,SCD
2108211,SCDF,307719,SCD
370532,SCDF,429042,SCD
377405,SCDF,106781,SCD
377405,SCDF,106783,SCD
377405,SCDF,2693999,SCD
437272,SCDF,606971,SCD
437272,SCDF,664732,SCD
2702938,SBDF,2693623,SBD
2702935,SCDF,2693617,SCD
1657067,SBDF,1657068,SBD
1657067,SBDF,1657074,SBD
2046143,SBDF,2046145,SBD
2046143,SBDF,2046149,SBD
2268042,SBDF,2268044,SBD
2268042,SBDF,2268048,SBD
2599048,SBDF,2599049,SBD
2599048,SBDF,2599052,SBD
2627655,SBDF,2627656,SBD
2627655,SBDF,2627659,SBD
2700740,SBDF,2700742,SBD
2700740,SBDF,2700745,SBD
2712053,SBDF,2712055,SBD
2712053,SBDF,2712058,SBD
2656811,SBDFP,2627656,SBD
2656811,SBDFP,2627659,SBD
2658024,SBDFP,2046145,SBD
2658024,SBDFP,2046149,SBD
2658120,SBDFP,2268044,SBD
2658120,SBDFP,2268048,SBD
2658765,SBDFP,2599049,SBD
2658765,SBDFP,2599052,SBD
2700741,SBDFP,2700742,SBD
2700741,SBDFP,2700745,SBD
2712054,SBDFP,2712055,SBD
2712054,SBDFP,2712058,SBD
1657065,SCDF,1657066,SCD
1657065,SCDF,1657073,SCD
1657065,SCDF,2046140,SCD
1657065,SCDF,2046148,SCD
1657065,SCDF,2268039,SCD
1657065,SCDF,2268047,SCD
1657065,SCDF,2599043,SCD
1657065,SCDF,2599051,SCD
1657065,SCDF,2627650,SCD
1657065,SCDF,2627658,SCD
1657065,SCDF,2700735,SCD
1657065,SCDF,2700744,SCD
1657065,SCDF,2712048,SCD
1657065,SCDF,2712057,SCD
2646080,SCDFP,2599043,SCD
2646080,SCDFP,2599051,SCD
2646576,SCDFP,2268039,SCD
2646576,SCDFP,2268047,SCD
2647183,SCDFP,2046140,SCD
2647183,SCDFP,2046148,SCD
2648078,SCDFP,2627650,SCD
2648078,SCDFP,2627658,SCD
2700734,SCDFP,2700735,SCD
2700734,SCDFP,2700744,SCD
2712047,SCDFP,2712048,SCD
2712047,SCDFP,2712057,SCD
1869719,SBDF,1869723,SBD
2656420,SBDFP,1869723,SBD
103328,SCDF,2611503,SCD
103328,SCDF,834127,SCD
103328,SCDF,834211,SCD
2648055,SCDFP,834127,SCD
2648055,SCDFP,834211,SCD
1810998,SBDF,1810999,SBD
1810998,SBDF,1811003,SBD
1810998,SBDF,1811007,SBD
1810998,SBDF,1811011,SBD
2656115,SBDFP,1810999,SBD
2656115,SBDFP,1811003,SBD
2656115,SBDFP,1811007,SBD
2656115,SBDFP,1811011,SBD
1810996,SCDF,1810997,SCD
1810996,SCDF,1811002,SCD
1810996,SCDF,1811006,SCD
1810996,SCDF,1811010,SCD
2646125,SCDFP,1810997,SCD
2646125,SCDFP,1811002,SCD
2646125,SCDFP,1811006,SCD
2646125,SCDFP,1811010,SCD
1593774,SBDF,1593775,SBD
1593774,SBDF,1593831,SBD
1593774,SBDF,1593833,SBD
1593774,SBDF,1593835,SBD
1593774,SBDF,1940498,SBD
2658093,SBDFP,1593775,SBD
2658093,SBDFP,1593831,SBD
2658093,SBDFP,1593833,SBD
2658093,SBDFP,1593835,SBD
2658093,SBDFP,1940498,SBD
1593057,SCDF,1593058,SCD
1593057,SCDF,1593068,SCD
1593057,SCDF,1593070,SCD
1593057,SCDF,1593072,SCD
1593057,SCDF,1940496,SCD
2648119,SCDFP,1593058,SCD
2648119,SCDFP,1593068,SCD
2648119,SCDFP,1593070,SCD
2648119,SCDFP,1593072,SCD
2648119,SCDFP,1940496,SCD
1796090,SBDF,1796091,SBD
1796090,SBDF,1796096,SBD
2655663,SBDFP,1796091,SBD
2655663,SBDFP,1796096,SBD
1796088,SCDF,1796089,SCD
1796088,SCDF,1796094,SCD
2648864,SCDFP,1796089,SCD
2648864,SCDFP,1796094,SCD
1043566,SBDF,1043567,SBD
1043566,SBDF,1043574,SBD
1043566,SBDF,1043582,SBD
1243037,SBDF,1243026,SBD
1243037,SBDF,1243033,SBD
1243037,SBDF,1243040,SBD
1243839,SBDF,1243833,SBD
1243839,SBDF,1243843,SBD
1243839,SBDF,1243848,SBD
1368395,SBDF,1368391,SBD
1368395,SBDF,1368398,SBD
1545153,SBDF,1545156,SBD
1545153,SBDF,1545159,SBD
1545153,SBDF,1545163,SBD
1545153,SBDF,1545166,SBD
1664318,SBDF,1664321,SBD
1664318,SBDF,1664325,SBD
1664318,SBDF,1664328,SBD
1664318,SBDF,1665369,SBD
1862687,SBDF,1862688,SBD
1862687,SBDF,1862692,SBD
1862687,SBDF,1862697,SBD
1862687,SBDF,1862701,SBD
1992688,SBDF,1992691,SBD
1992688,SBDF,1992695,SBD
1992688,SBDF,1992700,SBD
1992688,SBDF,1992703,SBD
2200519,SBDF,2200520,SBD
2359282,SBDF,2359285,SBD
2359282,SBDF,2359290,SBD
2359282,SBDF,2359353,SBD
2359282,SBDF,2359358,SBD
2677160,SBDF,2677162,SBD
2677160,SBDF,2677164,SBD
2696280,SBDF,2696282,SBD
2696280,SBDF,2696284,SBD
2696280,SBDF,2696287,SBD
368254,SBDF,861006,SBD
368254,SBDF,861008,SBD
368254,SBDF,861012,SBD
406257,SBDF,861027,SBD
647241,SBDF,861015,SBD
647241,SBDF,861018,SBD
731442,SBDF,861785,SBD
731442,SBDF,861824,SBD
757603,SBDF,861771,SBD
757603,SBDF,861821,SBD
802051,SBDF,860977,SBD
802051,SBDF,860983,SBD
2654357,SBDFP,860977,SBD
2654357,SBDFP,860983,SBD
2654503,SBDFP,1545156,SBD
2654503,SBDFP,1545159,SBD
2654503,SBDFP,1545163,SBD
2654503,SBDFP,1545166,SBD
2654999,SBDFP,1243026,SBD
2654999,SBDFP,1243033,SBD
2654999,SBDFP,1243040,SBD
2655509,SBDFP,1862688,SBD
2655509,SBDFP,1862692,SBD
2655509,SBDFP,1862697,SBD
2655509,SBDFP,1862701,SBD
2655947,SBDFP,861785,SBD
2655947,SBDFP,861824,SBD
2656131,SBDFP,861006,SBD
2656131,SBDFP,861008,SBD
2656131,SBDFP,861012,SBD
2656303,SBDFP,861015,SBD
2656303,SBDFP,861018,SBD
2656735,SBDFP,1664321,SBD
2656735,SBDFP,1664325,SBD
2656735,SBDFP,1664328,SBD
2656735,SBDFP,1665369,SBD
2656878,SBDFP,861027,SBD
2656899,SBDFP,1043567,SBD
2656899,SBDFP,1043574,SBD
2656899,SBDFP,1043582,SBD
2657345,SBDFP,1992691,SBD
2657345,SBDFP,1992695,SBD
2657345,SBDFP,1992700,SBD
2657345,SBDFP,1992703,SBD
2658568,SBDFP,1368391,SBD
2658568,SBDFP,1368398,SBD
2658588,SBDFP,2359285,SBD
2658588,SBDFP,2359290,SBD
2658588,SBDFP,2359353,SBD
2658588,SBDFP,2359358,SBD
2658944,SBDFP,2200520,SBD
2677161,SBDFP,2677162,SBD
2677161,SBDFP,2677164,SBD
2696281,SBDFP,2696282,SBD
2696281,SBDFP,2696284,SBD
2696281,SBDFP,2696287,SBD
2709473,SBDFP,1243833,SBD
2709473,SBDFP,1243843,SBD
2709473,SBDFP,1243848,SBD
2709489,SBDFP,861771,SBD
2709489,SBDFP,861821,SBD
1043561,SCDF,1043563,SCD
1043561,SCDF,1043570,SCD
1043561,SCDF,1043578,SCD
1243018,SCDF,1243020,SCD
1243018,SCDF,1243027,SCD
1243018,SCDF,1243034,SCD
1243826,SCDF,1243827,SCD
1243826,SCDF,1243842,SCD
1243826,SCDF,1243846,SCD
1243826,SCDF,2709470,SCD
1243826,SCDF,2709477,SCD
1243826,SCDF,2709482,SCD
1368383,SCDF,1368385,SCD
1368383,SCDF,1368392,SCD
1545148,SCDF,1545150,SCD
1545148,SCDF,1545157,SCD
1545148,SCDF,1545161,SCD
1545148,SCDF,1545164,SCD
1664313,SCDF,1664315,SCD
1664313,SCDF,1664323,SCD
1664313,SCDF,1664326,SCD
1664313,SCDF,1665367,SCD
1862684,SCDF,1862685,SCD
1862684,SCDF,1862691,SCD
1862684,SCDF,1862695,SCD
1862684,SCDF,1862700,SCD
1992683,SCDF,1992685,SCD
1992683,SCDF,1992693,SCD
1992683,SCDF,1992698,SCD
1992683,SCDF,1992701,SCD
2200517,SCDF,2200518,SCD
2359278,SCDF,2359279,SCD
2359278,SCDF,2359288,SCD
2359278,SCDF,2359351,SCD
2359278,SCDF,2359356,SCD
372803,SCDF,2703582,SCD
372803,SCDF,861004,SCD
372803,SCDF,861007,SCD
372803,SCDF,861010,SCD
372803,SCDF,861021,SCD
372804,SCDF,1807888,SCD
372804,SCDF,1807894,SCD
372804,SCDF,1807915,SCD
372804,SCDF,1807917,SCD
372804,SCDF,860975,SCD
372804,SCDF,860981,SCD
374635,SCDF,861743,SCD
374635,SCDF,861748,SCD
374635,SCDF,861753,SCD
378729,SCDF,861760,SCD
378729,SCDF,861763,SCD
378729,SCDF,861795,SCD
378729,SCDF,861806,SCD
378729,SCDF,861816,SCD
378730,SCDF,861731,SCD
378730,SCDF,861736,SCD
378730,SCDF,861740,SCD
406082,SCDF,861025,SCD
577093,SCDF,861783,SCD
577093,SCDF,861822,SCD
700516,SCDF,2709488,SCD
700516,SCDF,2709491,SCD
700516,SCDF,861769,SCD
700516,SCDF,861819,SCD
802742,SCDF,861787,SCD
802742,SCDF,861790,SCD
2645330,SCDFP,1664315,SCD
2645330,SCDFP,1664323,SCD
2645330,SCDFP,1664326,SCD
2645330,SCDFP,1665367,SCD
2645770,SCDFP,2200518,SCD
2645846,SCDFP,1862685,SCD
2645846,SCDFP,1862691,SCD
2645846,SCDFP,1862695,SCD
2645846,SCDFP,1862700,SCD
2645946,SCDFP,861025,SCD
2646038,SCDFP,861787,SCD
2646038,SCDFP,861790,SCD
2646142,SCDFP,1992685,SCD
2646142,SCDFP,1992693,SCD
2646142,SCDFP,1992698,SCD
2646142,SCDFP,1992701,SCD
2646330,SCDFP,861731,SCD
2646330,SCDFP,861736,SCD
2646330,SCDFP,861740,SCD
2646435,SCDFP,1807888,SCD
2646435,SCDFP,1807894,SCD
2646435,SCDFP,1807915,SCD
2646435,SCDFP,1807917,SCD
2646435,SCDFP,860975,SCD
2646435,SCDFP,860981,SCD
2646570,SCDFP,2703582,SCD
2646570,SCDFP,861004,SCD
2646570,SCDFP,861007,SCD
2646570,SCDFP,861010,SCD
2646570,SCDFP,861021,SCD
2646768,SCDFP,861743,SCD
2646768,SCDFP,861748,SCD
2646768,SCDFP,861753,SCD
2646947,SCDFP,2359279,SCD
2646947,SCDFP,2359288,SCD
2646947,SCDFP,2359351,SCD
2646947,SCDFP,2359356,SCD
2646954,SCDFP,861760,SCD
2646954,SCDFP,861763,SCD
2646954,SCDFP,861795,SCD
2646954,SCDFP,861806,SCD
2646954,SCDFP,861816,SCD
2647189,SCDFP,861783,SCD
2647189,SCDFP,861822,SCD
2647239,SCDFP,1368385,SCD
2647239,SCDFP,1368392,SCD
2647565,SCDFP,1545150,SCD
2647565,SCDFP,1545157,SCD
2647565,SCDFP,1545161,SCD
2647565,SCDFP,1545164,SCD
2647786,SCDFP,1243020,SCD
2647786,SCDFP,1243027,SCD
2647786,SCDFP,1243034,SCD
2648313,SCDFP,1243827,SCD
2648313,SCDFP,1243842,SCD
2648313,SCDFP,1243846,SCD
2648457,SCDFP,861769,SCD
2648457,SCDFP,861819,SCD
2648588,SCDFP,1043563,SCD
2648588,SCDFP,1043570,SCD
2648588,SCDFP,1043578,SCD
2709469,SCDFP,2709470,SCD
2709469,SCDFP,2709477,SCD
2709469,SCDFP,2709482,SCD
2709487,SCDFP,2709488,SCD
2709487,SCDFP,2709491,SCD
1050110,SBDF,1050111,SBD
1050114,SBDF,1050115,SBD
1484871,SBDF,1484873,SBD
1549549,SBDF,1549551,SBD
2671691,SBDF,2671693,SBD
2671691,SBDF,2671697,SBD
2684989,SBDF,2684991,SBD
730595,SBDF,731566,SBD
730595,SBDF,731568,SBD
730595,SBDF,731571,SBD
731540,SBDF,731541,SBD
731540,SBDF,836307,SBD
93752,SBDF,995906,SBD
2654286,SBDFP,731541,SBD
2654286,SBDFP,836307,SBD
2655180,SBDFP,1050111,SBD
2655617,SBDFP,1484873,SBD
2656061,SBDFP,1050115,SBD
2657299,SBDFP,731566,SBD
2657299,SBDFP,731568,SBD
2657299,SBDFP,731571,SBD
2657378,SBDFP,1549551,SBD
2657690,SBDFP,995906,SBD
2671692,SBDFP,2671693,SBD
2671692,SBDFP,2671697,SBD
2684990,SBDFP,2684991,SBD
1484755,SCDF,1484757,SCD
1549544,SCDF,1549546,SCD
1719795,SCDF,204466,SCD
1719795,SCDF,207390,SCD
1719795,SCDF,207391,SCD
1719795,SCDF,2671687,SCD
1719795,SCDF,2671695,SCD
373259,SCDF,745286,SCD
373259,SCDF,745292,SCD
373260,SCDF,623677,SCD
373260,SCDF,623695,SCD
373260,SCDF,731572,SCD
373260,SCDF,731575,SCD
373260,SCDF,745303,SCD
373260,SCDF,745477,SCD
373260,SCDF,745561,SCD
373262,SCDF,745302,SCD
373262,SCDF,863538,SCD
727620,SCDF,731538,SCD
727620,SCDF,731564,SCD
727620,SCDF,731567,SCD
727620,SCDF,731570,SCD
727620,SCDF,836306,SCD
2645349,SCDFP,1549546,SCD
2645729,SCDFP,731564,SCD
2645729,SCDFP,731567,SCD
2645729,SCDFP,731570,SCD
2647209,SCDFP,731572,SCD
2647209,SCDFP,731575,SCD
2647298,SCDFP,745302,SCD
2647493,SCDFP,863538,SCD
2647533,SCDFP,731538,SCD
2647533,SCDFP,836306,SCD
2647763,SCDFP,745303,SCD
2647763,SCDFP,745561,SCD
2647863,SCDFP,1484757,SCD
2648047,SCDFP,204466,SCD
2648047,SCDFP,207390,SCD
2648047,SCDFP,207391,SCD
2648052,SCDFP,745286,SCD
2648052,SCDFP,745292,SCD
2649246,SCDFP,623677,SCD
2649246,SCDFP,623695,SCD
2649246,SCDFP,745477,SCD
2671686,SCDFP,2671687,SCD
2671686,SCDFP,2671695,SCD
1809033,SBDF,1809034,SBD
1809033,SBDF,1809038,SBD
1809062,SBDF,1809063,SBD
1809062,SBDF,1809067,SBD
1809062,SBDF,1809069,SBD
1809062,SBDF,1809077,SBD
1809415,SBDF,1809416,SBD
1809415,SBDF,1809422,SBD
1809428,SBDF,1809429,SBD
1809428,SBDF,1809448,SBD
1809428,SBDF,1809457,SBD
1809428,SBDF,1809464,SBD
1809428,SBDF,1809471,SBD
1809428,SBDF,1809475,SBD
1809428,SBDF,1809477,SBD
1809428,SBDF,1809479,SBD
1809435,SBDF,1809436,SBD
1809435,SBDF,1809439,SBD
1809435,SBDF,1809440,SBD
1809435,SBDF,1809441,SBD
1809435,SBDF,1809445,SBD
1809498,SBDF,1809499,SBD
1809498,SBDF,1809501,SBD
1809498,SBDF,1809502,SBD
1809498,SBDF,1809503,SBD
1809498,SBDF,1809643,SBD
1809498,SBDF,1809647,SBD
1809498,SBDF,1809648,SBD
1809498,SBDF,1809649,SBD
1809498,SBDF,1809652,SBD
1809498,SBDF,2170634,SBD
1809507,SBDF,1809511,SBD
1809507,SBDF,1809513,SBD
1809507,SBDF,1809514,SBD
1809507,SBDF,1876671,SBD
1809507,SBDF,1876673,SBD
1809507,SBDF,1876674,SBD
1809516,SBDF,1809517,SBD
1809516,SBDF,1809520,SBD
1809516,SBDF,1809521,SBD
1809516,SBDF,1809525,SBD
1809577,SBDF,1809578,SBD
1809577,SBDF,1809580,SBD
1809577,SBDF,1809581,SBD
1809577,SBDF,1809582,SBD
1809577,SBDF,1809583,SBD
1809577,SBDF,1809584,SBD
1809664,SBDF,1809665,SBD
1809664,SBDF,1809667,SBD
1809664,SBDF,1809668,SBD
1809664,SBDF,1809670,SBD
1809664,SBDF,1809671,SBD
1809664,SBDF,1809672,SBD
1809664,SBDF,1809730,SBD
1809664,SBDF,1809738,SBD
1813409,SBDF,1813415,SBD
1813409,SBDF,1813417,SBD
1813409,SBDF,1813420,SBD
1813409,SBDF,1813424,SBD
1813409,SBDF,2117971,SBD
2102438,SBDF,2102440,SBD
2102438,SBDF,2102456,SBD
2102438,SBDF,2102460,SBD
2102438,SBDF,2102464,SBD
2102438,SBDF,2102470,SBD
2102438,SBDF,2102472,SBD
2123040,SBDF,2123042,SBD
2167150,SBDF,2167152,SBD
2167150,SBDF,2167157,SBD
2167150,SBDF,2167159,SBD
2167150,SBDF,2167161,SBD
2167150,SBDF,2167163,SBD
2167150,SBDF,2167165,SBD
2196295,SBDF,2196297,SBD
2196295,SBDF,2196391,SBD
2196295,SBDF,2196491,SBD
2196295,SBDF,2196493,SBD
2268104,SBDF,2268105,SBD
2268104,SBDF,2268109,SBD
2268104,SBDF,2287159,SBD
2268104,SBDF,2670629,SBD
2672103,SBDF,2672105,SBD
2672103,SBDF,2672108,SBD
2672103,SBDF,2672110,SBD
2706391,SBDF,2706393,SBD
2706391,SBDF,2706396,SBD
2706391,SBDF,2706398,SBD
2726021,SBDF,2726023,SBD
2726021,SBDF,2726026,SBD
2733843,SBDF,2733845,SBD
2733843,SBDF,2733847,SBD
2654223,SBDFP,1809063,SBD
2654223,SBDFP,1809067,SBD
2654223,SBDFP,1809069,SBD
2654223,SBDFP,1809077,SBD
2654294,SBDFP,2102440,SBD
2654294,SBDFP,2102456,SBD
2654294,SBDFP,2102460,SBD
2654294,SBDFP,2102464,SBD
2654294,SBDFP,2102470,SBD
2654294,SBDFP,2102472,SBD
2654414,SBDFP,1809436,SBD
2654414,SBDFP,1809439,SBD
2654414,SBDFP,1809440,SBD
2654414,SBDFP,1809441,SBD
2654414,SBDFP,1809445,SBD
2655283,SBDFP,1809416,SBD
2655283,SBDFP,1809422,SBD
2655472,SBDFP,1809511,SBD
2655472,SBDFP,1809513,SBD
2655472,SBDFP,1809514,SBD
2655472,SBDFP,1876671,SBD
2655472,SBDFP,1876673,SBD
2655472,SBDFP,1876674,SBD
2655635,SBDFP,2196297,SBD
2655635,SBDFP,2196391,SBD
2655635,SBDFP,2196491,SBD
2655635,SBDFP,2196493,SBD
2655700,SBDFP,1809034,SBD
2655700,SBDFP,1809038,SBD
2656736,SBDFP,1809517,SBD
2656736,SBDFP,1809520,SBD
2656736,SBDFP,1809521,SBD
2656736,SBDFP,1809525,SBD
2656737,SBDFP,1809499,SBD
2656737,SBDFP,1809501,SBD
2656737,SBDFP,1809502,SBD
2656737,SBDFP,1809503,SBD
2656737,SBDFP,1809643,SBD
2656737,SBDFP,1809647,SBD
2656737,SBDFP,1809648,SBD
2656737,SBDFP,1809649,SBD
2656737,SBDFP,1809652,SBD
2656737,SBDFP,2170634,SBD
2656739,SBDFP,1813415,SBD
2656739,SBDFP,1813417,SBD
2656739,SBDFP,1813420,SBD
2656739,SBDFP,1813424,SBD
2656739,SBDFP,2117971,SBD
2656829,SBDFP,2123042,SBD
2657707,SBDFP,2268105,SBD
2657707,SBDFP,2268109,SBD
2657707,SBDFP,2287159,SBD
2657707,SBDFP,2670629,SBD
2658026,SBDFP,2167152,SBD
2658026,SBDFP,2167157,SBD
2658026,SBDFP,2167159,SBD
2658026,SBDFP,2167161,SBD
2658026,SBDFP,2167163,SBD
2658026,SBDFP,2167165,SBD
2658536,SBDFP,1809429,SBD
2658536,SBDFP,1809448,SBD
2658536,SBDFP,1809457,SBD
2658536,SBDFP,1809464,SBD
2658536,SBDFP,1809471,SBD
2658536,SBDFP,1809475,SBD
2658536,SBDFP,1809477,SBD
2658536,SBDFP,1809479,SBD
2658537,SBDFP,1809578,SBD
2658537,SBDFP,1809580,SBD
2658537,SBDFP,1809581,SBD
2658537,SBDFP,1809582,SBD
2658537,SBDFP,1809583,SBD
2658537,SBDFP,1809584,SBD
2658728,SBDFP,1809665,SBD
2658728,SBDFP,1809667,SBD
2658728,SBDFP,1809668,SBD
2658728,SBDFP,1809670,SBD
2658728,SBDFP,1809671,SBD
2658728,SBDFP,1809672,SBD
2658728,SBDFP,1809730,SBD
2658728,SBDFP,1809738,SBD
2672104,SBDFP,2672105,SBD
2672104,SBDFP,2672108,SBD
2672104,SBDFP,2672110,SBD
2706392,SBDFP,2706393,SBD
2706392,SBDFP,2706396,SBD
2706392,SBDFP,2706398,SBD
2726022,SBDFP,2726023,SBD
2726022,SBDFP,2726026,SBD
2733844,SBDFP,2733845,SBD
2733844,SBDFP,2733847,SBD
1809031,SCDF,1809032,SCD
1809031,SCDF,1809037,SCD
1809031,SCDF,1809061,SCD
1809031,SCDF,1809066,SCD
1809031,SCDF,1809068,SCD
1809031,SCDF,1809076,SCD
1809031,SCDF,1809206,SCD
1809031,SCDF,1809218,SCD
1809031,SCDF,1809414,SCD
1809031,SCDF,1809421,SCD
1809031,SCDF,1809427,SCD
1809031,SCDF,1809434,SCD
1809031,SCDF,1809438,SCD
1809031,SCDF,1809444,SCD
1809031,SCDF,1809447,SCD
1809031,SCDF,1809456,SCD
1809031,SCDF,1809463,SCD
1809031,SCDF,1809474,SCD
1809031,SCDF,1809497,SCD
1809031,SCDF,1809524,SCD
1809031,SCDF,1809539,SCD
1809031,SCDF,1809642,SCD
1809031,SCDF,1809651,SCD
1809031,SCDF,1809728,SCD
1809031,SCDF,1809736,SCD
1809031,SCDF,1809745,SCD
1809031,SCDF,1813423,SCD
1809031,SCDF,2102435,SCD
1809031,SCDF,2102455,SCD
1809031,SCDF,2102459,SCD
1809031,SCDF,2102463,SCD
1809031,SCDF,2102469,SCD
1809031,SCDF,2102471,SCD
1809031,SCDF,2123037,SCD
1809031,SCDF,2167147,SCD
1809031,SCDF,2167156,SCD
1809031,SCDF,2167158,SCD
1809031,SCDF,2167160,SCD
1809031,SCDF,2167162,SCD
1809031,SCDF,2167164,SCD
1809031,SCDF,2196292,SCD
1809031,SCDF,2196390,SCD
1809031,SCDF,2196490,SCD
1809031,SCDF,2196492,SCD
1809031,SCDF,2672098,SCD
1809031,SCDF,2672107,SCD
1809031,SCDF,2672109,SCD
1809031,SCDF,2706386,SCD
1809031,SCDF,2706395,SCD
1809031,SCDF,2706397,SCD
1809031,SCDF,2726016,SCD
1809031,SCDF,2726025,SCD
204569,SCDF,142061,SCD
2268102,SCDF,2268103,SCD
2268102,SCDF,2268108,SCD
2268102,SCDF,2287158,SCD
2268102,SCDF,2670628,SCD
2646101,SCDFP,2102435,SCD
2646101,SCDFP,2102455,SCD
2646101,SCDFP,2102459,SCD
2646101,SCDFP,2102463,SCD
2646101,SCDFP,2102469,SCD
2646101,SCDFP,2102471,SCD
2646532,SCDFP,2196292,SCD
2646532,SCDFP,2196390,SCD
2646532,SCDFP,2196490,SCD
2646532,SCDFP,2196492,SCD
2646692,SCDFP,2167147,SCD
2646692,SCDFP,2167156,SCD
2646692,SCDFP,2167158,SCD
